,@id,amenity,name,@lat,@lon,contact:phone,contact:website,addr:city,addr:street
3991,1078763424,cafe,cafépaci,52.5231319,13.3492197,,,Berlin,Kirchstraße
3992,1079584678,studio,PiRadio,52.5308366,13.4073832,,,Berlin,Lottumstraße
3993,1080552866,kindergarten,die kleinen strolchen pflegedienst,52.4871838,13.2985854,,,,
3994,1083633131,pub,Cafe Dogu,52.4994522,13.4106786,,,Berlin,Bergfriedstraße
3995,1083676123,pharmacy,Prinzen Apotheke,52.5010849,13.4083406,+49(0)306143060,,Berlin,Prinzenstraße
3996,1084349573,fast_food,Hähnchenhaus,52.4981873,13.4067395,,,Berlin,Gitschiner Straße
3997,1086008650,dentist,Dr. Weibrecht,52.5015153,13.4522867,,,,
3998,1086992982,social_facility,Diakonisches Werk Berlin e.V.,52.4980024,13.4119949,+49 30 6143056,,Berlin,Segitzdamm
3999,1087002457,social_facility,Kindernotdienst Berlin,52.4983468,13.4110617,+49 30 610061-0,,Berlin,Gitschiner Straße
4000,1092142199,community_centre,Statthaus-Böcklerpark,52.496875,13.4078199,,,Berlin,Prinzenstraße
4001,1092682874,cafe,Coffee & Breakfast,52.5102108,13.4551574,,,Berlin,Kopernikusstraße
4002,1093969650,fast_food,Steak Döner,52.509894,13.4558664,,,Berlin,Kopernikusstraße
4003,1093969677,restaurant,Lagom,52.5100814,13.4560026,+49 30 26318987,,Berlin,Simon-Dach-Straße
4004,1094023488,fast_food,Adam,52.5099391,13.4555482,,,Berlin,Kopernikusstraße
4005,1095434948,restaurant,Do Thanh,52.5404063,13.4147914,,,Berlin,Danziger Straße
4006,1095434973,restaurant,Krishna,52.5401921,13.4161325,,http://krishnarestaurant.de/,Berlin,Danziger Straße
4007,1095435084,bar,Qum Bar,52.5403024,13.4154684,,,Berlin,Danziger Straße
4008,1096077605,restaurant,Spreeblick,52.516169,13.4058173,,,Berlin,Propststraße
4009,1096077616,restaurant,Zille-Destille,52.5163539,13.4060676,+493024632500,http://www.zilledestille-nikolaiviertel.de/,Berlin,Propststraße
4010,1096182603,theatre,Theater im Nikolaiviertel,52.516541,13.40783,,,,
4011,1096182607,restaurant,Zum Paddenwirt,52.516679,13.4080964,,http://www.paddenwirt.de/,Berlin,Nikolaikirchplatz
4012,1096182621,restaurant,Kaffeestube,52.5163897,13.4076097,+49 30 24630641,http://www.kaffeestube-nikolaiviertel.de/,Berlin,Poststraße
4013,1096182645,restaurant,Zur Gerichtslaube,52.5170641,13.406241,,,,
4014,1098163349,clock,Doppelgängeradmiral,52.4972342,13.4164298,,,,
4015,1103597241,restaurant,Bei Lydia,52.5124316,13.4116699,,,Berlin,Inselstraße
4016,1103597245,restaurant,Mammam,52.5125703,13.411537,+49 30 24723655,https://www.mammam-berlin.de/,Berlin,Inselstraße
4017,1104281016,parking_entrance,Tiefgarage am Alexanderplatz,52.5228292,13.4148325,,,,
4018,1105811177,pub,Café Mauerwerk,52.5256406,13.3329009,+49 30 12074065,,Berlin,Zwinglistraße
4019,1105935571,restaurant,Promo,52.5220952,13.3361775,,,Berlin,Dortmunder Straße
4020,1108168284,pub,Monarch,52.4992754,13.4194716,,http://www.kottimonarch.de/,Berlin,Skalitzer Straße
4021,1108199052,cafe,Maître Münch,52.5023012,13.3097974,,,Berlin,Giesebrechtstraße
4022,1108199055,restaurant,Louis Laurent,52.5022351,13.3098678,,,Berlin,Giesebrechtstraße
4023,1108235754,bar,Maigold,52.4881786,13.3525685,,http://www.maigold-bar.de,Berlin,Merseburger Straße
4024,1109284879,restaurant,3 Schwestern,52.5039424,13.424048,+49 30 60031860,http://www.3schwestern-berlin.de,Berlin,Mariannenplatz
4025,1110086631,restaurant,Super Ibérico,52.5053204,13.3940873,,,Berlin,Markgrafenstraße
4026,1110370899,fast_food,Döner Point,52.5104947,13.3964109,,,,
4027,1110467753,restaurant,Gatto Nero,52.4526569,13.3712229,,,Berlin,Attilastraße
4028,1110626664,pharmacy,Apotheke zum goldenen Anker,52.4903456,13.4277648,,,,
4029,1110626724,restaurant,paran,52.4927476,13.4278217,+49 30 63317000,http://www.paranberlin.de/,Berlin,Sanderstraße
4030,1110999034,fast_food,Maison Viet,52.5415795,13.4211167,,http://www.maisonviet.de/,Berlin,Göhrener Straße
4031,1111632075,pub,Privatbrauerei am Rollberg,52.479356,13.431311,,https://www.rollberger.de/kontakt/,Berlin,Am Sudhaus
4032,1111792291,school,Musikschule Charlottenburg-Wilmersdorf,52.4777803,13.2877311,+49-30-9029-15514,http://www.ms-cw.de/,Berlin,Berkaer Platz
4033,1112075595,fast_food,Ilayda,52.5514145,13.4136359,,,,
4034,1112151826,bank,Targobank,52.5134461,13.4749601,+49 30 206291944,,,
4035,1112789343,pub,Loch Ness,52.4469421,13.3114454,+49 30 832 10289,http://www.loch-ness-pub.de/index.php,Berlin,Roonstraße
4036,1112868723,cafe,Kumpir Ayvaz Café,52.4784312,13.4300615,,,,
4037,1112981300,fast_food,hamdi baba,52.5274898,13.3295892,,,Berlin,Turmstraße
4038,1116215472,cafe,art.gerecht,52.5118676,13.4661017,+493047019141,http://www.art-gerecht-berlin.de/,Berlin,Jungstraße
4039,1116667793,atm,Euronet,52.5401822,13.4192703,,,,
4040,1116757961,pub,Willy Bresch,52.5358364,13.433102,+49 30 425 09 05,,Berlin,Danziger Straße
4041,1116962400,pub,Mokum,52.5393911,13.4210429,,,Berlin,Danziger Straße
4042,1117791820,fast_food,Nachtigall Imbiss,52.5386951,13.4235518,,,,Prenzlauer Allee
4043,1118686881,canteen,Alte Mensa,52.5129332,13.4925729,+49 30 554403530,https://www.kiezkuechen-catering.de/ueber-uns/locations/alte-mensa/,Berlin,Atzpodienstraße
4044,1118848377,bar,K-King Karaoke,52.5055359,13.3134145,+49 30 31998088,http://kingkaraoke-berlin.de/,Berlin,Leibnizstraße
4045,1119155210,pub,Zum Friedenauer,52.4772205,13.3289706,,,Berlin,Varziner Straße
4046,1119515781,pub,Veritas,52.5058186,13.3090215,+49 30 3137604,,Berlin,Krumme Straße
4047,1119761445,restaurant,Salhino,52.5032723,13.3055381,,https://www.salhino.de/,Berlin,Waitzstraße
4048,1120057600,restaurant,Trattoria Toscana,52.5682194,13.4397025,,,Berlin,Romain-Rolland-Straße
4049,1120057606,fuel,Aral,52.5861458,13.4299506,,,,
4050,1120057632,fuel,bft,52.5818981,13.4098646,,,Berlin,Blankenburger Straße
4051,1120226944,restaurant,FRISCHlein Deck Dich,52.5182828,13.4192379,+49 30 70764651,,Berlin,Magazinstraße
4052,1120243900,restaurant,Spitteleck,52.5111321,13.4026843,+49 30 80492910,http://spitteleck.de/,Berlin,Seydelstraße
4053,1120346390,fast_food,Napoli,52.5201337,13.4793907,,,Berlin,Scheffelstraße
4054,1121340468,cafe,3gold,52.4797837,13.2794419,,,,
4055,1122054312,restaurant,Amma,52.4637543,13.3310196,,,Berlin,Feuerbachstraße
4056,1123408885,pub,Lotte am Zoo,52.5052164,13.3295513,,,,
4057,1126080395,doctors,Polyklinik,52.545285,13.4478986,,,Berlin,Greifswalder Straße
4058,1126452328,restaurant,Sempre,52.447391,13.3927789,,,,
4059,1126452839,restaurant,La Piccola Cantina,52.4476546,13.3889907,,,,
4060,1127222450,restaurant,Wirtshaus am Ufer,52.4990849,13.3861747,,,Berlin,Hallesches Ufer
4061,1127766754,restaurant,Ristorante Firenze,52.5653609,13.4041146,+49 30 48476396,https://www.firenze-ristorante.de/,Berlin,Florastraße
4062,1127766779,cafe,Café Paula,52.5655524,13.4001871,,,,
4063,1127766843,cafe,Trivitys,52.5653802,13.4037971,,,Berlin,Florastraße
4064,1127766850,restaurant,LA PAZ,52.5655394,13.4004347,,,Berlin,Florastraße
4065,1129787603,restaurant,Pho,52.5264418,13.387876,+493028042135,,Berlin,Linienstraße
4066,1130112176,taxi,Alt-Mariendorf,52.4403692,13.3878971,,,,
4067,1130983556,bar,Broschek,52.4840568,13.4329483,,,Berlin,Weichselstraße
4068,1131533968,cafe,Coffeebar,52.5092173,13.5269246,,,Berlin,Alt-Friedrichsfelde
4069,1132417414,taxi,Bhf. Pankow,52.5671772,13.4113381,,,Berlin,
4070,1132623105,restaurant,Sagrantino 136,52.5263316,13.3890513,+49 30 27909683,https://www.sagrantino136.com/,Berlin,Linienstraße
4071,1132994053,pub,Friend’s Cocktailbar,52.4983046,13.3174026,+49-30-8819140,http://www.friendscocktailbar.de,Berlin,Pariser Straße
4072,1133576194,brothel,Dao's Thaimassage,52.5474914,13.3455108,+49 30 71553627,,Berlin,Seestraße
4073,1133765737,brothel,Elke's Kuschel WG,52.4712168,13.4405358,,,Berlin,Schierker Straße
4074,1134070235,dentist,Zahnretter Berlin,52.5257791,13.3905468,,,Berlin,Auguststraße
4075,1134198863,bar,X-Terrain,52.5255838,13.3910972,,,,
4076,1134199000,bar,Silberfisch,52.5253598,13.3919367,,,,
4077,1134199042,bar,The Pegel Bar,52.5255577,13.3912391,,,,
4078,1135716864,cafe,Café Goldzug,52.5645076,13.3708829,,,,
4079,1137299711,restaurant,Corallo,52.5474594,13.3539523,+49 30 4537082,,Berlin,Ostender Straße
4080,1137565398,kindergarten,Kinderladen Hauruck,52.4752501,13.3330522,,,Berlin,Perelsplatz
4081,1137567654,cafe,Weinbeisser,52.4742961,13.3329289,,,Berlin,Handjerystraße
4082,1137580256,restaurant,Natural'mente,52.5171651,13.2999962,,https://www.naturalmente.de/,Berlin,Schustehrusstraße
4083,1137585401,design,my-druckerei24.de,52.5178082,13.3008787,,,,
4084,1137587500,kitchen,Einbauküchen am Schloss,52.5191589,13.2999551,,,,
4085,1137587750,insurance,Signal Iduna iris schuster- 3a,52.5184121,13.2996972,,,,
4086,1137592991,restaurant,The Koi,52.51919,13.2993921,,,Berlin,Kaiser-Friedrich-Straße
4087,1137595183,driving_school,Fahrschule am Schloss,52.5188578,13.2994504,,,,
4088,1137598745,restaurant,Daniele,52.5196023,13.3006072,,,Berlin,Otto-Suhr-Allee
4089,1137671520,school,Kindermalschule,52.5185412,13.3007856,,https://www.kindermalschuleberlin.de/,Berlin,Lohmeyerstraße
4090,1137766891,restaurant,Keramikos,52.5253841,13.391823,,,,
4091,1138209802,car_rental,allround,52.5140779,13.3013577,,,Berlin,Kaiser-Friedrich-Straße
4092,1138493002,fast_food,My Bodrum,52.4562546,13.3231047,+49 30 79749032,,Berlin,Albrechtstraße
4093,1138777660,cafe,Sagers Kafferösterei,52.5048529,13.3285731,+49 30 31807307,http://www.crowncoffee.de/,Berlin,Lotte-Lenya-Bogen
4094,1139465408,fast_food,Burger Now,52.5045382,13.3275193,,,,
4095,1139465419,restaurant,Romero,52.5047787,13.328134,+49 30 313 2625,http://www.ristorante-romero.de,Berlin,Fasanenstraße
4096,1139465426,restaurant,Go Go Hachi,52.5048014,13.328285,,,,Lotte-Lenya-Bogen
4097,1139485719,veterinary,Tierarztpraxis Feuerbachstraße,52.464411,13.3395319,,,Berlin,Feuerbachstraße
4098,1140710553,school,CJD Berlin,52.5034349,13.3716254,,,Berlin,Am Karlsbad
4099,1140719947,cafe,Regenbogencafe,52.4955993,13.4268698,+49 30 69579513,http://www.regenbogenfabrik.de/cafe.html,Berlin,Lausitzer Straße
4100,1140928133,bar,Primitiv Bar,52.5085895,13.4557684,,,Berlin,Simon-Dach-Straße
4101,1143684850,fast_food,Döner & Burger Point,52.476865,13.4392633,,,,Karl-Marx-Straße
4102,1143798306,pharmacy,pro-samed Apotheke,52.5440277,13.4416805,,,Berlin,Greifswalder Straße
4103,1143805317,doctors,alg medizin,52.5455759,13.4411768,,,,
4104,1144034120,nightclub,am to pm,52.5229379,13.4034635,+49-30-24085301,,Berlin,Am Zwirngraben
4105,1144087436,kindergarten,"Kindergarten ""Bärenhöhle""",52.4941757,13.4238061,+49 30 61620672,,Berlin,Schinkestraße
4106,1144179032,restaurant,Zur kleinen Markthalle,52.503776,13.416118,+49 30 6142356,http://www.zur-kleinen-markthalle.de,Berlin,Legiendamm
4107,1145853246,nightclub,Hafenbar,52.5217615,13.4075481,+49302828593,,Berlin,Karl-Liebknecht-Straße
4108,1147145754,bank,Sparkasse,52.5408702,13.4117627,,,Berlin,Schönhauser Allee
4109,1147232851,restaurant,großherz,52.530925,13.418839,,,,Metzer Straße
4110,1147969832,pub,Hobel Bar,52.4690248,13.4359035,,,Berlin,Emser Straße
4111,1148701085,pub,Travolta,52.498085,13.4293462,,,Berlin,Wiener Straße
4112,1149058591,pub,Anna Koschke,52.5252864,13.3982393,+49 30 2835538,http://www.anna-koschke.de/,Berlin,Krausnickstraße
4113,1149270914,restaurant,Doyuran Köfteci,52.5017293,13.4173195,,,Berlin,Oranienstraße
4114,1150113155,dentist,Dr. Sabine Weiß & Juliane Sonnen,52.4603579,13.3258882,+49 30 7937413,http://www.dr-sabine-weiss.de/,Berlin,Hubertusstraße
4115,1152574702,fast_food,Telepizza,52.5286875,13.3186884,+49 30 36411168,https://www.telepizza.de/,Berlin,Huttenstraße
4116,1154118481,theatre,Zimmertheater Steglitz,52.4667595,13.3213047,+49 30 25058078,http://www.zimmertheater-steglitz.de/,Berlin,Bornstraße
4117,1154118680,restaurant,Filoxenia,52.4667558,13.3199577,+49 30 793 18 48,http://www.taverna-filoxenia.de/,Berlin,Maßmannstraße
4118,1154228916,restaurant,Voson Bilash,52.5246598,13.313232,,,Berlin,Goslarer Platz
4119,1154259642,cafe,Sing Blackbird,52.4923589,13.4262022,,,,
4120,1156132520,restaurant,TheGreatRoom,52.5258493,13.322134,+49 30 3398876970,,Berlin,Kaiserin-Augusta-Allee
4121,1156239549,cafe,Dolly,52.4872684,13.4291919,,,,
4122,1156532513,cafe,Café Hardenberg,52.5094541,13.3249126,+49 30 3122644,,Berlin,Hardenbergstraße
4123,1157372924,cafe,Kaffeehaus Rosengarten,52.569827,13.394497,,,Berlin,Wilhelm-Kuhr-Straße
4124,1157595126,post_office,Postbank,52.5695204,13.3610124,,,,
4125,1158165853,fast_food,Cô Cô bánh mì deli,52.5291472,13.4015439,+493024630595,http://www.co-co.net/,Berlin,Rosenthaler Straße
4126,1158225994,theatre,Ballhaus Ost,52.5430767,13.4149784,+49 30 44049250,https://www.ballhausost.de/,Berlin,Pappelallee
4127,1158236121,cafe,DÄRI Frozen Yogurt,52.5384946,13.4104199,+49 30 64835450,,Berlin,Oderberger Straße
4128,1158236157,restaurant,South Vietnam,52.5398428,13.4117863,+49 30 54713668,https://www.southvietnam.de/,Berlin,Schönhauser Allee
4129,1159055478,cafe,Melis Coffee,52.5282883,13.4245886,+49 30 30342818,,Berlin,Am Friedrichshain
4130,1160952856,restaurant,Schnitzel König,52.536875,13.4343093,,,Berlin,Greifswalder Straße
4131,1161412854,social_facility,"Tagespflegestätte ""El-Rosa""",52.5004273,13.505243,,,Berlin,Volkradstraße
4132,1161567811,restaurant,Chay Viet,52.5342078,13.397958,,,Berlin,Brunnenstraße
4133,1161567826,atm,Euronet,52.5322368,13.3972519,,,,
4134,1161567836,pub,Bräustübl,52.5331153,13.3983911,+49-30-2819089,,Berlin,Brunnenstraße
4135,1161567853,pub,Tarantino's Bar,52.5343009,13.3979384,+49-30-40500355,,Berlin,Brunnenstraße
4136,1161915839,pub,Baiz,52.5359479,13.4127487,,,,
4137,1162812586,nightclub,Weekend Club,52.5229029,13.4164231,+493024631676,http://www.week-end-berlin.de/,Berlin,Alexanderstraße
4138,1163265616,pharmacy,Borussia-Apotheke,52.5136253,13.2956492,+49 30 3214630,,Berlin,Knobelsdorffstraße
4139,1163282233,fast_food,Manhattan Burger,52.5130645,13.2973125,,,Berlin,Schloßstraße
4140,1163348417,doctors,Arztpraxis Heine,52.583122,13.405046,,,Berlin,Wackenbergstraße
4141,1163845234,bar,Pavlov's Bar,52.4875802,13.3751277,,,Berlin,Eylauer Straße
4142,1164354181,pub,Yuma Bar,52.4876511,13.4306232,+49 30 60941368,http://www.yuma-bar.de/,Berlin,Weserstraße
4143,1165008486,nightclub,Soda Club,52.5395232,13.4142448,,,Berlin,Knaackstraße
4144,1165884601,cafe,Schicha Habibi,52.4869857,13.428753,,,,
4145,1165884653,restaurant,Öz Adana,52.4870859,13.4291663,,,,
4146,1165969879,restaurant,Kimchi Princess,52.498588,13.4259464,,http://kimchiprincess.com,Berlin,Skalitzer Straße
4147,1165969884,cafe,HayHay,52.4986776,13.4264635,,,Berlin,Skalitzer Straße
4148,1166046957,swingerclub,Club Culture Houze,52.4986881,13.4343798,+49 30 61709669,http://www.club-culture-houze.de/,Berlin,Görlitzer Straße
4149,1167205363,restaurant,Ta’Cabrón,52.4999043,13.4371056,,,,
4150,1167205365,cafe,Trash No. 54,52.4995796,13.4347585,,,,
4151,1168212013,clinic,MVZ-Vitalis,52.4227868,13.4352588,,,Berlin,Alt-Buckow
4152,1168683268,restaurant,Weinbau,52.4865603,13.3557273,,,Berlin,Akazienstraße
4153,1168692792,pub,Zum kleinen Moritz,52.5039283,13.4112277,,,,
4154,1168712938,stripclub,Rush-Hour,52.4930239,13.3319296,,,,
4155,1168825375,social_facility,Senioren-Domizil Prenzlauer Berg,52.5274543,13.4483964,,http://www.senioren-domizil.de/,Berlin,Danziger Straße
4156,1168888723,restaurant,Mendoza - Argentinisches Steakhaus,52.5194948,13.2705696,,http://www.mendoza-berlin.de/spandau/mendoza-spandau.html,Berlin,Spandauer Damm
4157,1168898031,doctors,Oliver von Berg,52.5180444,13.2788969,,,,
4158,1168905946,cafe,Back & Coffee Shop,52.5181423,13.279605,,,Berlin,Spandauer Damm
4159,1168923109,fast_food,Orient Esspress,52.4894455,13.3936407,,,Berlin,Zossener Straße
4160,1168923233,restaurant,7 Sisters - Susi and more,52.4894806,13.3923972,,,Berlin,Bergmannstraße
4161,1169112227,veterinary,Tierarztpraxis am Velodrom,52.5281462,13.4501959,+493042085005,http://www.tierarztpraxis-am-velodrom.de/,Berlin,Conrad-Blenkle-Straße
4162,1169920988,pharmacy,Easy Apotheke,52.4388221,13.380108,,,Berlin,Großbeerenstraße
4163,1170145498,cafe,Café Südwind,52.5180469,13.3163455,+49 30 52689596,http://cafe-suedwind.de/,Berlin,Guerickestraße
4164,1170348045,cafe,Bäckerei & Café Josef,52.5511037,13.367966,,,,
4165,1170532369,restaurant,Canova,52.4630193,13.3443786,,,Berlin,Rubensstraße
4166,1170555155,restaurant,New Yak & Yeti,52.4695855,13.34364,+49 30 80106446,,Berlin,Rubensstraße
4167,1170625296,restaurant,Ristorante La Marianna,52.4646458,13.3386915,,,Berlin,Feuerbachstraße
4168,1170625374,fast_food,Mevlana,52.46337,13.3388012,,,Berlin,Bismarckstraße
4169,1170625456,restaurant,Spalato,52.4602111,13.3397883,,,,
4170,1170633948,restaurant,Duo,52.4510479,13.3410754,,,Berlin,Steglitzer Damm
4171,1170634025,fast_food,Sensei Sushi Bar,52.4510826,13.3397746,,,Berlin,Steglitzer Damm
4172,1171149516,fast_food,Köyüm Imbiss,52.4901048,13.3612042,,,,
4173,1172686632,community_centre,Beatbox,52.5199801,13.450862,,,Berlin,Mühsamstraße
4174,1175152683,theatre,Wohnzimmerclub,52.4911319,13.4249827,,,,
4175,1175886700,bar,Karl Gusto Weinbar,52.5075518,13.3095914,+49 30 31164819,http://www.the-olive.com/,Berlin,Krumme Straße
4176,1175886763,restaurant,Gül,52.50706,13.3095352,,,Berlin,Krumme Straße
4177,1175886847,cafe,AJBrasil,52.5073392,13.309583,,,Berlin,Krumme Straße
4178,1176680934,restaurant,Ristorante dell' Arte,52.4888808,13.4514304,,,,
4179,1181625794,fast_food,Nano Falafel,52.5035151,13.4471126,,,,
4180,1181625804,restaurant,Fire Tiger,52.5085422,13.4519029,,,Berlin,Revaler Straße
4181,1181625808,atm,Euronet,52.5053459,13.448559,,,,
4182,1181625825,pub,Place Clichy,52.5084046,13.4552056,,,Berlin,Simon-Dach-Straße
4183,1181625837,fast_food,Burgerium,52.5084588,13.4524039,,,Berlin,Revaler Straße
4184,1181625839,fast_food,Bistro Istanbul,52.5038496,13.4473758,,,,
4185,1181625847,fast_food,Scheers Schnitzel,52.5028629,13.4472391,,https://www.scheers-schnitzel.de/,Berlin,Warschauer Platz
4186,1181726882,arts_centre,grimmuseum,52.4910329,13.4128111,,,Berlin,Fichtestraße
4187,1182878344,driving_school,Fahrschule am Fennpfuhl,52.5317312,13.4760405,,,,
4188,1184068018,charging_station,Vattenfall Ladesäule,52.5097676,13.3773368,,,,
4189,1184113765,pub,Cafe Goldrot,52.57147,13.3801155,,,,
4190,1187333100,cafe,Stulle mit Brot,52.5046568,13.3253099,,,,
4191,1187333115,cafe,Café Lila,52.5036379,13.3256024,,,,
4192,1187333147,restaurant,Sachiko Sushi,52.5047271,13.3240226,+49303132282,http://www.sachikosushi.com/,Berlin,Grolmanstraße
4193,1187333180,pub,Bunny's Bar,52.5033249,13.3255542,,,Berlin,Uhlandstraße
4194,1187355556,cafe,Brammibal's Donuts,52.4950249,13.4230147,+49 30 23948455,https://www.brammibalsdonuts.com/,Berlin,Maybachufer
4195,1187355563,restaurant,Feed Back,52.4964682,13.4203656,,,Berlin,Paul-Lincke-Ufer
4196,1187926820,atm,Sparkasse,52.5176956,13.4400824,,,,
4197,1187935417,theatre,Berliner Schnauze,52.5166443,13.4508437,,,,
4198,1187944219,bank,Sparda-Bank Berlin,52.5084723,13.4503462,,,Berlin,Warschauer Straße
4199,1187953847,marketplace,Genter Wochenmarkt,52.5470551,13.3546547,,,,
4200,1188954629,cafe,Caras,52.5024732,13.3234064,,,Berlin,Kurfürstendamm
4201,1188954688,restaurant,petrocelli,52.5024902,13.323529,,,Berlin,Kurfürstendamm
4202,1190043009,fast_food,Thai China Wok,52.4556023,13.3222494,,,,
4203,1190101806,pub,Kachellounge 54,52.4859481,13.4349145,,,Berlin,Weichselstraße
4204,1190101809,bank,Berliner Volksbank,52.4823118,13.433543,,,,
4205,1190874905,pub,Tier,52.4848708,13.4375571,,,,
4206,1192599547,language_school,Mi Escuela Berlin,52.5482122,13.4009449,,,Berlin,Schwedter Straße
4207,1194185326,restaurant,Rusticana,52.465896,13.4325315,,,Berlin,Hermannstraße
4208,1194597922,hookah_lounge,Chishkhan,52.5166003,13.3069513,+49 30 94044962,,Berlin,Richard-Wagner-Straße
4209,1194597941,pub,Zum Kiez-Treff,52.517965,13.3040151,,,,
4210,1194597953,fast_food,China Thai Imbiss,52.5181292,13.3053035,,,,
4211,1194597962,pub,B3,52.5170555,13.3061392,,,,
4212,1194782058,restaurant,Ming Jia,52.5119442,13.2974907,,,Berlin,Schloßstraße
4213,1194782069,pub,Schloßcafé,52.5126221,13.2973878,,,,
4214,1194782081,recycling,Deutsches Rotes Kreuz,52.511923,13.2968992,,,,
4215,1194782083,cafe,Kunstpause,52.5190117,13.2969673,,,,
4216,1194782095,fast_food,Van May,52.5121116,13.297475,,,,
4217,1194782107,cafe,Café Kredenz,52.5069595,13.2968527,+49 30 32704295,http://www.kredenz-cafe.de,Berlin,Kantstraße
4218,1196611970,fast_food,Kiosk Heidehof,52.4289059,13.4208664,,,,
4219,1198396904,restaurant,Stadtgarten,52.4604707,13.3248225,,,Berlin,Hubertusstraße
4220,1200964352,fast_food,Lokanta Grill,52.5103854,13.2840724,,,Berlin,Kaiserdamm
4221,1200964380,restaurant,friends&friends,52.5048952,13.2992862,,,Berlin,Stuttgarter Platz
4222,1200964384,restaurant,Buchcafé,52.5066362,13.297991,,,Berlin,Kantstraße
4223,1200964445,pharmacy,Witzleben Apotheke,52.5103045,13.2826523,,,Berlin,Kaiserdamm
4224,1200964491,pharmacy,apotheke26,52.5102306,13.2814283,,,Berlin,Kaiserdamm
4225,1200964544,restaurant,Láng Ku'a,52.5111413,13.2820069,,,Berlin,Königin-Elisabeth-Straße
4226,1201459181,pub,Hacky's Pub,52.4465764,13.3072438,+49308346616,http://www.hackys-pub.de,Berlin,Moltkestraße
4227,1202368746,restaurant,Maredo,52.5087373,13.3744724,,,,Potsdamer Platz
4228,1204611825,atm,Berliner Volksbank,52.5047382,13.3369996,,,,
4229,1204948759,fountain,Säulenbrunnen,52.4791,13.3436189,,,,
4230,1207610408,pub,Bauernstube,52.5564006,13.4019931,,,Berlin,Björnsonstraße
4231,1208142483,post_office,Lotto-Post-Schreibwaren,52.5226229,13.4287363,,,,
4232,1208363065,restaurant,Restaurant Opera,52.4437493,13.3397112,,,,
4233,1209659439,cafe,Kuchenkultur,52.492664,13.3829619,+49 30 60933713,https://www.kuchenkultur.de/,Berlin,Großbeerenstraße
4234,1210101080,cafe,elf Gaststätte,52.552585,13.409725,+49 30 53678189,,Berlin,Paul-Robeson-Straße
4235,1210302030,kindergarten,Kita Kleine Kinderwelt,52.5698745,13.3097048,+49 30 4178900,https://www.awo-südost.de/kita-kinderwelt,Berlin,Klixstraße
4236,1210405603,pub,Daggi's Einflug 1,52.5660453,13.3205113,,,Berlin,Scharnweberstraße
4237,1210805845,cafe,90 Grad,52.5271934,13.3323471,,,Berlin,Turmstraße
4238,1211114812,brothel,Club Sternchen,52.5062811,13.4231246,+49 30 27590291,http://club-sternchen.de,Berlin,Adalbertstraße
4239,1211832974,studio,Studioansage,52.5138262,13.4602239,,https://www.studioansage.de/,Berlin,Kreutzigerstraße
4240,1212342097,restaurant,Ouzeri Angeliki,52.5016209,13.3003274,,,Berlin,Droysenstraße
4241,1212471829,restaurant,Transit,52.5286295,13.4022809,+49 30 24781645,http://www.transit-restaurants.com/,Berlin,Rosenthaler Straße
4242,1212504449,restaurant,Muret La Barba,52.5274951,13.4034676,+49 30 28097212,http://www.muretlabarba.de/,Berlin,Rosenthaler Straße
4243,1212504460,bar,Neue Odessa Bar,52.529697,13.4056757,+491718398991,http://neueodessabar.de/,Berlin,Torstraße
4244,1212504461,restaurant,YamYam,52.527551,13.408267,+49 30 24632485,http://www.yamyam-berlin.de,Berlin,Alte Schönhauser Straße
4245,1212599367,fast_food,Pizza La Rosa,52.5491051,13.3539158,,,,
4246,1212599380,fast_food,Gel Gör,52.4917133,13.4232107,,,Berlin,Kottbusser Damm
4247,1212618057,pharmacy,Sonnenschein-Apotheke,52.4787595,13.5243036,,,,
4248,1212618080,restaurant,Syrtaki,52.4810042,13.5236454,,,Berlin,Wandlitzstraße
4249,1213466133,restaurant,Addis Abeba,52.5258996,13.3077671,,,Berlin,Kaiserin-Augusta-Allee
4250,1214196409,cafe,Cappuccino,52.5029367,13.3216989,,,Berlin,Knesebeckstraße
4251,1215799770,kindergarten,Blumenkinder,52.5164889,13.4321249,,https://www.taeks.de/blumenkinder,Berlin,Andreasstraße
4252,1216381464,bank,Commerzbank,52.492305,13.422865,,,,
4253,1216551970,taxi,Busbahnhof ( ZOB ),52.5069472,13.2791692,,,,Masurenallee
4254,1216641554,cafe,Espressobar,52.5030318,13.3202603,,,Berlin,Mommsenstraße
4255,1216652551,restaurant,Cantinetta,52.5090199,13.306922,,,Berlin,Goethestraße
4256,1216682472,fast_food,Home Kitchen,52.542866,13.4145813,,,,
4257,1216682491,restaurant,Core,52.5423766,13.413532,,,Berlin,Pappelallee
4258,1216694752,arts_centre,NOrthEurope/WestGermany,52.4992773,13.4196111,,,Berlin,Skalitzer Straße
4259,1216706172,arts_centre,NK,52.4857993,13.448829,,,,
4260,1216725461,arts_centre,ohrenhoch - der Geräuschladen,52.4868316,13.4360547,+49 30 76764841,http://www.ohrenhoch.org/,Berlin,Weichselstraße
4261,1216725466,arts_centre,Ausland,52.5448387,13.4194785,+49 30 4477008,https://ausland-berlin.de/,Berlin,Lychener Straße
4262,1216898506,restaurant,Umspannwerk Ost,52.5182321,13.4399185,+493042804242,http://www.umspannwerk-ost.de/,Berlin,Palisadenstraße
4263,1218224426,atm,Euronet,52.4924113,13.416797,,,,
4264,1219537848,pub,Oase,52.4933655,13.425295,,,,
